filename,folder,label,character,source,model
Test/digit_0/28806.png,digit_0,0,०,original,na
Test/digit_0/28818.png,digit_0,0,०,original,na
Test/digit_0/28822.png,digit_0,0,०,original,na
Test/digit_0/28824.png,digit_0,0,०,original,na
Test/digit_0/28826.png,digit_0,0,०,original,na
Test/digit_0/28831.png,digit_0,0,०,original,na
Test/digit_0/28832.png,digit_0,0,०,original,na
Test/digit_0/28833.png,digit_0,0,०,original,na
Test/digit_0/28837.png,digit_0,0,०,original,na
Test/digit_0/28838.png,digit_0,0,०,original,na
Test/digit_0/28843.png,digit_0,0,०,original,na
Test/digit_0/28852.png,digit_0,0,०,original,na
Test/digit_0/28853.png,digit_0,0,०,original,na
Test/digit_0/28858.png,digit_0,0,०,original,na
Test/digit_0/28869.png,digit_0,0,०,original,na
Test/digit_0/28871.png,digit_0,0,०,original,na
Test/digit_0/28872.png,digit_0,0,०,original,na
Test/digit_0/28875.png,digit_0,0,०,original,na
Test/digit_0/28881.png,digit_0,0,०,original,na
Test/digit_0/28884.png,digit_0,0,०,original,na
Test/digit_0/28886.png,digit_0,0,०,original,na
Test/digit_0/28889.png,digit_0,0,०,original,na
Test/digit_0/28903.png,digit_0,0,०,original,na
Test/digit_0/28907.png,digit_0,0,०,original,na
Test/digit_0/28909.png,digit_0,0,०,original,na
Test/digit_0/28922.png,digit_0,0,०,original,na
Test/digit_0/28926.png,digit_0,0,०,original,na
Test/digit_0/28934.png,digit_0,0,०,original,na
Test/digit_0/28940.png,digit_0,0,०,original,na
Test/digit_0/28941.png,digit_0,0,०,original,na
Test/digit_0/28943.png,digit_0,0,०,original,na
Test/digit_0/28949.png,digit_0,0,०,original,na
Test/digit_0/28956.png,digit_0,0,०,original,na
Test/digit_0/39319.png,digit_0,0,०,original,na
Test/digit_0/39328.png,digit_0,0,०,original,na
Test/digit_0/39332.png,digit_0,0,०,original,na
Test/digit_0/39341.png,digit_0,0,०,original,na
Test/digit_0/39356.png,digit_0,0,०,original,na
Test/digit_0/39357.png,digit_0,0,०,original,na
Test/digit_0/39378.png,digit_0,0,०,original,na
Test/digit_0/39388.png,digit_0,0,०,original,na
Test/digit_0/39395.png,digit_0,0,०,original,na
Test/digit_0/39402.png,digit_0,0,०,original,na
Test/digit_0/39412.png,digit_0,0,०,original,na
Test/digit_0/39413.png,digit_0,0,०,original,na
Test/digit_0/39415.png,digit_0,0,०,original,na
Test/digit_0/39420.png,digit_0,0,०,original,na
Test/digit_0/39428.png,digit_0,0,०,original,na
Test/digit_0/39430.png,digit_0,0,०,original,na
Test/digit_0/39435.png,digit_0,0,०,original,na
Test/digit_0/39438.png,digit_0,0,०,original,na
Test/digit_0/39445.png,digit_0,0,०,original,na
Test/digit_0/39457.png,digit_0,0,०,original,na
Test/digit_0/39461.png,digit_0,0,०,original,na
Test/digit_0/39467.png,digit_0,0,०,original,na
Test/digit_0/39471.png,digit_0,0,०,original,na
Test/digit_0/39474.png,digit_0,0,०,original,na
Test/digit_0/39480.png,digit_0,0,०,original,na
Test/digit_0/39484.png,digit_0,0,०,original,na
Test/digit_0/39486.png,digit_0,0,०,original,na
Test/digit_0/39488.png,digit_0,0,०,original,na
Test/digit_0/39506.png,digit_0,0,०,original,na
Test/digit_0/39507.png,digit_0,0,०,original,na
Test/digit_0/39508.png,digit_0,0,०,original,na
Test/digit_0/39512.png,digit_0,0,०,original,na
Test/digit_0/39517.png,digit_0,0,०,original,na
Test/digit_0/39538.png,digit_0,0,०,original,na
Test/digit_0/39546.png,digit_0,0,०,original,na
Test/digit_0/39554.png,digit_0,0,०,original,na
Test/digit_0/39560.png,digit_0,0,०,original,na
Test/digit_0/39562.png,digit_0,0,०,original,na
Test/digit_0/39576.png,digit_0,0,०,original,na
Test/digit_0/39581.png,digit_0,0,०,original,na
Test/digit_0/39590.png,digit_0,0,०,original,na
Test/digit_0/39592.png,digit_0,0,०,original,na
Test/digit_0/43494.png,digit_0,0,०,original,na
Test/digit_0/43501.png,digit_0,0,०,original,na
Test/digit_0/43505.png,digit_0,0,०,original,na
Test/digit_0/43506.png,digit_0,0,०,original,na
Test/digit_0/43507.png,digit_0,0,०,original,na
Test/digit_0/43508.png,digit_0,0,०,original,na
Test/digit_0/43512.png,digit_0,0,०,original,na
Test/digit_0/43517.png,digit_0,0,०,original,na
Test/digit_0/43519.png,digit_0,0,०,original,na
Test/digit_0/4574.png,digit_0,0,०,original,na
Test/digit_0/4584.png,digit_0,0,०,original,na
Test/digit_0/4593.png,digit_0,0,०,original,na
Test/digit_0/4594.png,digit_0,0,०,original,na
Test/digit_0/4600.png,digit_0,0,०,original,na
Test/digit_0/4608.png,digit_0,0,०,original,na
Test/digit_0/4609.png,digit_0,0,०,original,na
Test/digit_0/4617.png,digit_0,0,०,original,na
Test/digit_0/4636.png,digit_0,0,०,original,na
Test/digit_0/4637.png,digit_0,0,०,original,na
Test/digit_0/4641.png,digit_0,0,०,original,na
Test/digit_0/4645.png,digit_0,0,०,original,na
Test/digit_0/4657.png,digit_0,0,०,original,na
Test/digit_0/4665.png,digit_0,0,०,original,na
Test/digit_0/4667.png,digit_0,0,०,original,na
Test/digit_0/4670.png,digit_0,0,०,original,na
Test/digit_0/4678.png,digit_0,0,०,original,na
Test/digit_0/4689.png,digit_0,0,०,original,na
Test/digit_0/4698.png,digit_0,0,०,original,na
Test/digit_0/4701.png,digit_0,0,०,original,na
Test/digit_0/4711.png,digit_0,0,०,original,na
Test/digit_0/4715.png,digit_0,0,०,original,na
Test/digit_0/4716.png,digit_0,0,०,original,na
Test/digit_0/4723.png,digit_0,0,०,original,na
Test/digit_0/49215.png,digit_0,0,०,original,na
Test/digit_0/49222.png,digit_0,0,०,original,na
Test/digit_0/49229.png,digit_0,0,०,original,na
Test/digit_0/49252.png,digit_0,0,०,original,na
Test/digit_0/49265.png,digit_0,0,०,original,na
Test/digit_0/49267.png,digit_0,0,०,original,na
Test/digit_0/49271.png,digit_0,0,०,original,na
Test/digit_0/49276.png,digit_0,0,०,original,na
Test/digit_0/49288.png,digit_0,0,०,original,na
Test/digit_0/49293.png,digit_0,0,०,original,na
Test/digit_0/49303.png,digit_0,0,०,original,na
Test/digit_0/49307.png,digit_0,0,०,original,na
Test/digit_0/49312.png,digit_0,0,०,original,na
Test/digit_0/49315.png,digit_0,0,०,original,na
Test/digit_0/50779.png,digit_0,0,०,original,na
Test/digit_0/53034.png,digit_0,0,०,original,na
Test/digit_0/53038.png,digit_0,0,०,original,na
Test/digit_0/53040.png,digit_0,0,०,original,na
Test/digit_0/53042.png,digit_0,0,०,original,na
Test/digit_0/53047.png,digit_0,0,०,original,na
Test/digit_0/53053.png,digit_0,0,०,original,na
Test/digit_0/53054.png,digit_0,0,०,original,na
Test/digit_0/53056.png,digit_0,0,०,original,na
Test/digit_0/53057.png,digit_0,0,०,original,na
Test/digit_0/53062.png,digit_0,0,०,original,na
Test/digit_0/66546.png,digit_0,0,०,original,na
Test/digit_0/66553.png,digit_0,0,०,original,na
Test/digit_0/66556.png,digit_0,0,०,original,na
Test/digit_0/66558.png,digit_0,0,०,original,na
Test/digit_0/66560.png,digit_0,0,०,original,na
Test/digit_0/66574.png,digit_0,0,०,original,na
Test/digit_0/66576.png,digit_0,0,०,original,na
Test/digit_0/66584.png,digit_0,0,०,original,na
Test/digit_0/66587.png,digit_0,0,०,original,na
Test/digit_0/66598.png,digit_0,0,०,original,na
Test/digit_0/66614.png,digit_0,0,०,original,na
Test/digit_0/66629.png,digit_0,0,०,original,na
Test/digit_0/66636.png,digit_0,0,०,original,na
Test/digit_0/66644.png,digit_0,0,०,original,na
Test/digit_0/66646.png,digit_0,0,०,original,na
Test/digit_0/66648.png,digit_0,0,०,original,na
Test/digit_0/66649.png,digit_0,0,०,original,na
Test/digit_0/66651.png,digit_0,0,०,original,na
Test/digit_0/66658.png,digit_0,0,०,original,na
Test/digit_0/66668.png,digit_0,0,०,original,na
Test/digit_0/66670.png,digit_0,0,०,original,na
Test/digit_0/66672.png,digit_0,0,०,original,na
Test/digit_0/66673.png,digit_0,0,०,original,na
Test/digit_0/66682.png,digit_0,0,०,original,na
Test/digit_0/6781.png,digit_0,0,०,original,na
Test/digit_0/6805.png,digit_0,0,०,original,na
Test/digit_0/6819.png,digit_0,0,०,original,na
Test/digit_0/6823.png,digit_0,0,०,original,na
Test/digit_0/6824.png,digit_0,0,०,original,na
Test/digit_0/76187.png,digit_0,0,०,original,na
Test/digit_0/76212.png,digit_0,0,०,original,na
Test/digit_0/76235.png,digit_0,0,०,original,na
Test/digit_0/76251.png,digit_0,0,०,original,na
Test/digit_0/76255.png,digit_0,0,०,original,na
Test/digit_0/76300.png,digit_0,0,०,original,na
Test/digit_0/76303.png,digit_0,0,०,original,na
Test/digit_0/76309.png,digit_0,0,०,original,na
Test/digit_0/76312.png,digit_0,0,०,original,na
Test/digit_0/76315.png,digit_0,0,०,original,na
Test/digit_0/76319.png,digit_0,0,०,original,na
Test/digit_0/76329.png,digit_0,0,०,original,na
Test/digit_0/76332.png,digit_0,0,०,original,na
Test/digit_0/76333.png,digit_0,0,०,original,na
Test/digit_0/76337.png,digit_0,0,०,original,na
Test/digit_0/76358.png,digit_0,0,०,original,na
Test/digit_0/85646.png,digit_0,0,०,original,na
Test/digit_0/85651.png,digit_0,0,०,original,na
Test/digit_0/85652.png,digit_0,0,०,original,na
Test/digit_0/85656.png,digit_0,0,०,original,na
Test/digit_0/85657.png,digit_0,0,०,original,na
Test/digit_0/85658.png,digit_0,0,०,original,na
Test/digit_0/85659.png,digit_0,0,०,original,na
Test/digit_0/89368.png,digit_0,0,०,original,na
Test/digit_0/89378.png,digit_0,0,०,original,na
Test/digit_0/89381.png,digit_0,0,०,original,na
Test/digit_0/89383.png,digit_0,0,०,original,na
Test/digit_0/89385.png,digit_0,0,०,original,na
Test/digit_0/89414.png,digit_0,0,०,original,na
Test/digit_0/89418.png,digit_0,0,०,original,na
Test/digit_0/89423.png,digit_0,0,०,original,na
Test/digit_0/89434.png,digit_0,0,०,original,na
Test/digit_0/89437.png,digit_0,0,०,original,na
Test/digit_0/89446.png,digit_0,0,०,original,na
Test/digit_0/89450.png,digit_0,0,०,original,na
Test/digit_0/89452.png,digit_0,0,०,original,na
Test/digit_0/89460.png,digit_0,0,०,original,na
Test/digit_0/89465.png,digit_0,0,०,original,na
Test/digit_0/91474.png,digit_0,0,०,original,na
Test/digit_0/91475.png,digit_0,0,०,original,na
Test/digit_0/91478.png,digit_0,0,०,original,na
Test/digit_0/91482.png,digit_0,0,०,original,na
Test/digit_0/91484.png,digit_0,0,०,original,na
Test/digit_0/91486.png,digit_0,0,०,original,na
Test/digit_0/92392.png,digit_0,0,०,original,na
Test/digit_0/9487.png,digit_0,0,०,original,na
Test/digit_0/9493.png,digit_0,0,०,original,na
Test/digit_0/9499.png,digit_0,0,०,original,na
Test/digit_0/9500.png,digit_0,0,०,original,na
Test/digit_0/9502.png,digit_0,0,०,original,na
Test/digit_0/9503.png,digit_0,0,०,original,na
Test/digit_0/9529.png,digit_0,0,०,original,na
Test/digit_0/9531.png,digit_0,0,०,original,na
Test/digit_0/9545.png,digit_0,0,०,original,na
Test/digit_0/9553.png,digit_0,0,०,original,na
Test/digit_0/9559.png,digit_0,0,०,original,na
Test/digit_0/9567.png,digit_0,0,०,original,na
Test/digit_0/9575.png,digit_0,0,०,original,na
Test/digit_0/9577.png,digit_0,0,०,original,na
Test/digit_0/9579.png,digit_0,0,०,original,na
Test/digit_0/9580.png,digit_0,0,०,original,na
Test/digit_0/9582.png,digit_0,0,०,original,na
Test/digit_0/9587.png,digit_0,0,०,original,na
Test/digit_0/99503.png,digit_0,0,०,original,na
Test/digit_0/99514.png,digit_0,0,०,original,na
Test/digit_0/99522.png,digit_0,0,०,original,na
Test/digit_0/99523.png,digit_0,0,०,original,na
Test/digit_0/99530.png,digit_0,0,०,original,na
Test/digit_0/99536.png,digit_0,0,०,original,na
Test/digit_0/99555.png,digit_0,0,०,original,na
Test/digit_0/99559.png,digit_0,0,०,original,na
Test/digit_0/99560.png,digit_0,0,०,original,na
Test/digit_0/99562.png,digit_0,0,०,original,na
Test/digit_0/99567.png,digit_0,0,०,original,na
Test/digit_0/99568.png,digit_0,0,०,original,na
Test/digit_0/99569.png,digit_0,0,०,original,na
Test/digit_0/99573.png,digit_0,0,०,original,na
Test/digit_0/99574.png,digit_0,0,०,original,na
Test/digit_0/99581.png,digit_0,0,०,original,na
Test/digit_0/99588.png,digit_0,0,०,original,na
Test/digit_0/99593.png,digit_0,0,०,original,na
Test/digit_0/99610.png,digit_0,0,०,original,na
Test/digit_0/99625.png,digit_0,0,०,original,na
Test/digit_0/99638.png,digit_0,0,०,original,na
Test/digit_0/99640.png,digit_0,0,०,original,na
Test/digit_1/12405.png,digit_1,1,१,original,na
Test/digit_1/12415.png,digit_1,1,१,original,na
Test/digit_1/12427.png,digit_1,1,१,original,na
Test/digit_1/12430.png,digit_1,1,१,original,na
Test/digit_1/12436.png,digit_1,1,१,original,na
Test/digit_1/12440.png,digit_1,1,१,original,na
Test/digit_1/12443.png,digit_1,1,१,original,na
Test/digit_1/12447.png,digit_1,1,१,original,na
Test/digit_1/12450.png,digit_1,1,१,original,na
Test/digit_1/12454.png,digit_1,1,१,original,na
Test/digit_1/12459.png,digit_1,1,१,original,na
Test/digit_1/12461.png,digit_1,1,१,original,na
Test/digit_1/12464.png,digit_1,1,१,original,na
Test/digit_1/12474.png,digit_1,1,१,original,na
Test/digit_1/12481.png,digit_1,1,१,original,na
Test/digit_1/12491.png,digit_1,1,१,original,na
Test/digit_1/12500.png,digit_1,1,१,original,na
Test/digit_1/12507.png,digit_1,1,१,original,na
Test/digit_1/12508.png,digit_1,1,१,original,na
Test/digit_1/12510.png,digit_1,1,१,original,na
Test/digit_1/13445.png,digit_1,1,१,original,na
Test/digit_1/13446.png,digit_1,1,१,original,na
Test/digit_1/13448.png,digit_1,1,१,original,na
Test/digit_1/13459.png,digit_1,1,१,original,na
Test/digit_1/13465.png,digit_1,1,१,original,na
Test/digit_1/18555.png,digit_1,1,१,original,na
Test/digit_1/18560.png,digit_1,1,१,original,na
Test/digit_1/18564.png,digit_1,1,१,original,na
Test/digit_1/18577.png,digit_1,1,१,original,na
Test/digit_1/18578.png,digit_1,1,१,original,na
Test/digit_1/18579.png,digit_1,1,१,original,na
Test/digit_1/18583.png,digit_1,1,१,original,na
Test/digit_1/18590.png,digit_1,1,१,original,na
Test/digit_1/18591.png,digit_1,1,१,original,na
Test/digit_1/18593.png,digit_1,1,१,original,na
Test/digit_1/18594.png,digit_1,1,१,original,na
Test/digit_1/18601.png,digit_1,1,१,original,na
Test/digit_1/18605.png,digit_1,1,१,original,na
Test/digit_1/18615.png,digit_1,1,१,original,na
Test/digit_1/18618.png,digit_1,1,१,original,na
Test/digit_1/18622.png,digit_1,1,१,original,na
Test/digit_1/18628.png,digit_1,1,१,original,na
Test/digit_1/18634.png,digit_1,1,१,original,na
Test/digit_1/18635.png,digit_1,1,१,original,na
Test/digit_1/22771.png,digit_1,1,१,original,na
Test/digit_1/28959.png,digit_1,1,१,original,na
Test/digit_1/28962.png,digit_1,1,१,original,na
Test/digit_1/28970.png,digit_1,1,१,original,na
Test/digit_1/28974.png,digit_1,1,१,original,na
Test/digit_1/28986.png,digit_1,1,१,original,na
Test/digit_1/28992.png,digit_1,1,१,original,na
Test/digit_1/28997.png,digit_1,1,१,original,na
Test/digit_1/28999.png,digit_1,1,१,original,na
Test/digit_1/29002.png,digit_1,1,१,original,na
Test/digit_1/29009.png,digit_1,1,१,original,na
Test/digit_1/29010.png,digit_1,1,१,original,na
Test/digit_1/29013.png,digit_1,1,१,original,na
Test/digit_1/29017.png,digit_1,1,१,original,na
Test/digit_1/29026.png,digit_1,1,१,original,na
Test/digit_1/29031.png,digit_1,1,१,original,na
Test/digit_1/29032.png,digit_1,1,१,original,na
Test/digit_1/29062.png,digit_1,1,१,original,na
Test/digit_1/29074.png,digit_1,1,१,original,na
Test/digit_1/29082.png,digit_1,1,१,original,na
Test/digit_1/29091.png,digit_1,1,१,original,na
Test/digit_1/29101.png,digit_1,1,१,original,na
Test/digit_1/29105.png,digit_1,1,१,original,na
Test/digit_1/29120.png,digit_1,1,१,original,na
Test/digit_1/29124.png,digit_1,1,१,original,na
Test/digit_1/29128.png,digit_1,1,१,original,na
Test/digit_1/29131.png,digit_1,1,१,original,na
Test/digit_1/29137.png,digit_1,1,१,original,na
Test/digit_1/29146.png,digit_1,1,१,original,na
Test/digit_1/29169.png,digit_1,1,१,original,na
Test/digit_1/29190.png,digit_1,1,१,original,na
Test/digit_1/29193.png,digit_1,1,१,original,na
Test/digit_1/29198.png,digit_1,1,१,original,na
Test/digit_1/39605.png,digit_1,1,१,original,na
Test/digit_1/39607.png,digit_1,1,१,original,na
Test/digit_1/39611.png,digit_1,1,१,original,na
Test/digit_1/39613.png,digit_1,1,१,original,na
Test/digit_1/39635.png,digit_1,1,१,original,na
Test/digit_1/39638.png,digit_1,1,१,original,na
Test/digit_1/39647.png,digit_1,1,१,original,na
Test/digit_1/39651.png,digit_1,1,१,original,na
Test/digit_1/39652.png,digit_1,1,१,original,na
Test/digit_1/39656.png,digit_1,1,१,original,na
Test/digit_1/39657.png,digit_1,1,१,original,na
Test/digit_1/39658.png,digit_1,1,१,original,na
Test/digit_1/39659.png,digit_1,1,१,original,na
Test/digit_1/39669.png,digit_1,1,१,original,na
Test/digit_1/39689.png,digit_1,1,१,original,na
Test/digit_1/39704.png,digit_1,1,१,original,na
Test/digit_1/39707.png,digit_1,1,१,original,na
Test/digit_1/39708.png,digit_1,1,१,original,na
Test/digit_1/39711.png,digit_1,1,१,original,na
Test/digit_1/39717.png,digit_1,1,१,original,na
Test/digit_1/39725.png,digit_1,1,१,original,na
Test/digit_1/39726.png,digit_1,1,१,original,na
Test/digit_1/39728.png,digit_1,1,१,original,na
Test/digit_1/39729.png,digit_1,1,१,original,na
Test/digit_1/39734.png,digit_1,1,१,original,na
Test/digit_1/39740.png,digit_1,1,१,original,na
Test/digit_1/39742.png,digit_1,1,१,original,na
Test/digit_1/39745.png,digit_1,1,१,original,na
Test/digit_1/39751.png,digit_1,1,१,original,na
Test/digit_1/39753.png,digit_1,1,१,original,na
Test/digit_1/39762.png,digit_1,1,१,original,na
Test/digit_1/39768.png,digit_1,1,१,original,na
Test/digit_1/39778.png,digit_1,1,१,original,na
Test/digit_1/39783.png,digit_1,1,१,original,na
Test/digit_1/39785.png,digit_1,1,१,original,na
Test/digit_1/39789.png,digit_1,1,१,original,na
Test/digit_1/39801.png,digit_1,1,१,original,na
Test/digit_1/39804.png,digit_1,1,१,original,na
Test/digit_1/39808.png,digit_1,1,१,original,na
Test/digit_1/39809.png,digit_1,1,१,original,na
Test/digit_1/39811.png,digit_1,1,१,original,na
Test/digit_1/39813.png,digit_1,1,१,original,na
Test/digit_1/39835.png,digit_1,1,१,original,na
Test/digit_1/39836.png,digit_1,1,१,original,na
Test/digit_1/39838.png,digit_1,1,१,original,na
Test/digit_1/39845.png,digit_1,1,१,original,na
Test/digit_1/39849.png,digit_1,1,१,original,na
Test/digit_1/39854.png,digit_1,1,१,original,na
Test/digit_1/39856.png,digit_1,1,१,original,na
Test/digit_1/39868.png,digit_1,1,१,original,na
Test/digit_1/39876.png,digit_1,1,१,original,na
Test/digit_1/39882.png,digit_1,1,१,original,na
Test/digit_1/39898.png,digit_1,1,१,original,na
Test/digit_1/39913.png,digit_1,1,१,original,na
Test/digit_1/39921.png,digit_1,1,१,original,na
Test/digit_1/39922.png,digit_1,1,१,original,na
Test/digit_1/39929.png,digit_1,1,१,original,na
Test/digit_1/39949.png,digit_1,1,१,original,na
Test/digit_1/39956.png,digit_1,1,१,original,na
Test/digit_1/43558.png,digit_1,1,१,original,na
Test/digit_1/43563.png,digit_1,1,१,original,na
Test/digit_1/43565.png,digit_1,1,१,original,na
Test/digit_1/43566.png,digit_1,1,१,original,na
Test/digit_1/43570.png,digit_1,1,१,original,na
Test/digit_1/43579.png,digit_1,1,१,original,na
Test/digit_1/43580.png,digit_1,1,१,original,na
Test/digit_1/44585.png,digit_1,1,१,original,na
Test/digit_1/4750.png,digit_1,1,१,original,na
Test/digit_1/4751.png,digit_1,1,१,original,na
Test/digit_1/4753.png,digit_1,1,१,original,na
Test/digit_1/4763.png,digit_1,1,१,original,na
Test/digit_1/4764.png,digit_1,1,१,original,na
Test/digit_1/4766.png,digit_1,1,१,original,na
Test/digit_1/4770.png,digit_1,1,१,original,na
Test/digit_1/4778.png,digit_1,1,१,original,na
Test/digit_1/4791.png,digit_1,1,१,original,na
Test/digit_1/4797.png,digit_1,1,१,original,na
Test/digit_1/4809.png,digit_1,1,१,original,na
Test/digit_1/4810.png,digit_1,1,१,original,na
Test/digit_1/4811.png,digit_1,1,१,original,na
Test/digit_1/4817.png,digit_1,1,१,original,na
Test/digit_1/4825.png,digit_1,1,१,original,na
Test/digit_1/4831.png,digit_1,1,१,original,na
Test/digit_1/4832.png,digit_1,1,१,original,na
Test/digit_1/4833.png,digit_1,1,१,original,na
Test/digit_1/4836.png,digit_1,1,१,original,na
Test/digit_1/4854.png,digit_1,1,१,original,na
Test/digit_1/4855.png,digit_1,1,१,original,na
Test/digit_1/4862.png,digit_1,1,१,original,na
Test/digit_1/4864.png,digit_1,1,१,original,na
Test/digit_1/4881.png,digit_1,1,१,original,na
Test/digit_1/49320.png,digit_1,1,१,original,na
Test/digit_1/49329.png,digit_1,1,१,original,na
Test/digit_1/49335.png,digit_1,1,१,original,na
Test/digit_1/49340.png,digit_1,1,१,original,na
Test/digit_1/49350.png,digit_1,1,१,original,na
Test/digit_1/49356.png,digit_1,1,१,original,na
Test/digit_1/49361.png,digit_1,1,१,original,na
Test/digit_1/49374.png,digit_1,1,१,original,na
Test/digit_1/49378.png,digit_1,1,१,original,na
Test/digit_1/49382.png,digit_1,1,१,original,na
Test/digit_1/49388.png,digit_1,1,१,original,na
Test/digit_1/49391.png,digit_1,1,१,original,na
Test/digit_1/49405.png,digit_1,1,१,original,na
Test/digit_1/49416.png,digit_1,1,१,original,na
Test/digit_1/49419.png,digit_1,1,१,original,na
Test/digit_1/49423.png,digit_1,1,१,original,na
Test/digit_1/49426.png,digit_1,1,१,original,na
Test/digit_1/49436.png,digit_1,1,१,original,na
Test/digit_1/50803.png,digit_1,1,१,original,na
Test/digit_1/53066.png,digit_1,1,१,original,na
Test/digit_1/53087.png,digit_1,1,१,original,na
Test/digit_1/56106.png,digit_1,1,१,original,na
Test/digit_1/56118.png,digit_1,1,१,original,na
Test/digit_1/56120.png,digit_1,1,१,original,na
Test/digit_1/56127.png,digit_1,1,१,original,na
Test/digit_1/56132.png,digit_1,1,१,original,na
Test/digit_1/56133.png,digit_1,1,१,original,na
Test/digit_1/56143.png,digit_1,1,१,original,na
Test/digit_1/56144.png,digit_1,1,१,original,na
Test/digit_1/56155.png,digit_1,1,१,original,na
Test/digit_1/56164.png,digit_1,1,१,original,na
Test/digit_1/56165.png,digit_1,1,१,original,na
Test/digit_1/56171.png,digit_1,1,१,original,na
Test/digit_1/56181.png,digit_1,1,१,original,na
Test/digit_1/66690.png,digit_1,1,१,original,na
Test/digit_1/66693.png,digit_1,1,१,original,na
Test/digit_1/66694.png,digit_1,1,१,original,na
Test/digit_1/66700.png,digit_1,1,१,original,na
Test/digit_1/66707.png,digit_1,1,१,original,na
Test/digit_1/66716.png,digit_1,1,१,original,na
Test/digit_1/66719.png,digit_1,1,१,original,na
Test/digit_1/66720.png,digit_1,1,१,original,na
Test/digit_1/66726.png,digit_1,1,१,original,na
Test/digit_1/66745.png,digit_1,1,१,original,na
Test/digit_1/66748.png,digit_1,1,१,original,na
Test/digit_1/66751.png,digit_1,1,१,original,na
Test/digit_1/66756.png,digit_1,1,१,original,na
Test/digit_1/66765.png,digit_1,1,१,original,na
Test/digit_1/66774.png,digit_1,1,१,original,na
Test/digit_1/66779.png,digit_1,1,१,original,na
Test/digit_1/66787.png,digit_1,1,१,original,na
Test/digit_1/66798.png,digit_1,1,१,original,na
Test/digit_1/66800.png,digit_1,1,१,original,na
Test/digit_1/66811.png,digit_1,1,१,original,na
Test/digit_1/66814.png,digit_1,1,१,original,na
Test/digit_1/66822.png,digit_1,1,१,original,na
Test/digit_1/66830.png,digit_1,1,१,original,na
Test/digit_1/66839.png,digit_1,1,१,original,na
Test/digit_1/66847.png,digit_1,1,१,original,na
Test/digit_1/66848.png,digit_1,1,१,original,na
Test/digit_1/66851.png,digit_1,1,१,original,na
Test/digit_1/66856.png,digit_1,1,१,original,na
Test/digit_1/66862.png,digit_1,1,१,original,na
Test/digit_1/6840.png,digit_1,1,१,original,na
Test/digit_1/6841.png,digit_1,1,१,original,na
Test/digit_1/6842.png,digit_1,1,१,original,na
Test/digit_1/6847.png,digit_1,1,१,original,na
Test/digit_1/6853.png,digit_1,1,१,original,na
Test/digit_1/6854.png,digit_1,1,१,original,na
